[2025-03-21 03:40:20] Balance: 70.01 | Win: true
[2025-03-21 03:40:45] Balance: 70.01 | Win: true
[2025-03-21 03:40:45] Balance: 70.01 | Win: true
[2025-03-21 03:40:46] Balance: 70.01 | Win: true
[2025-03-21 03:40:46] Balance: 70.01 | Win: true
[2025-03-21 03:40:46] Balance: 70.01 | Win: true
[2025-03-21 03:40:47] Balance: 70.01 | Win: true
[2025-03-21 03:40:47] Balance: 70.01 | Win: true
[2025-03-21 03:40:48] Balance: 70.01 | Win: true
[2025-03-21 03:40:48] Balance: 70.01 | Win: true
[2025-03-21 03:40:48] Balance: 70.01 | Win: true
[2025-03-21 03:40:49] Balance: 70.01 | Win: true
[2025-03-21 03:40:49] Balance: 70.01 | Win: true
[2025-03-21 03:40:49] Balance: 70.01 | Win: true
[2025-03-21 03:40:50] Balance: 70.01 | Win: true
[2025-03-21 03:40:50] Balance: 70.01 | Win: true
[2025-03-21 03:40:50] Balance: 70.01 | Win: true
[2025-03-21 03:40:51] Balance: 70.01 | Win: true
[2025-03-21 03:40:51] Balance: 70.01 | Win: true
[2025-03-21 03:40:52] Balance: 70.01 | Win: true
[2025-03-21 03:40:52] Balance: 70.01 | Win: true
[2025-03-21 03:40:52] Balance: 70.01 | Win: true
[2025-03-21 03:40:53] Balance: 70.01 | Win: true
[2025-03-21 03:40:53] Balance: 70.01 | Win: true
[2025-03-21 03:40:54] Balance: 70.01 | Win: true
[2025-03-21 03:40:54] Balance: 70.01 | Win: true
[2025-03-21 03:40:54] Balance: 70.01 | Win: true
[2025-03-21 03:40:55] Balance: 70.01 | Win: true
[2025-03-21 03:40:55] Balance: 70.01 | Win: true
[2025-03-21 03:40:55] Balance: 70.01 | Win: true
[2025-03-21 03:40:56] Balance: 70.01 | Win: true
[2025-03-21 03:40:56] Balance: 70.01 | Win: true
[2025-03-21 03:40:57] Balance: 70.01 | Win: true
[2025-03-21 03:40:57] Balance: 70.01 | Win: true
[2025-03-21 03:40:57] Balance: 70.01 | Win: true
[2025-03-21 03:40:58] Balance: 70.01 | Win: true
[2025-03-21 03:40:58] Balance: 70.01 | Win: true
[2025-03-21 03:40:59] Balance: 70.01 | Win: true
[2025-03-21 03:41:00] Balance: 70.01 | Win: true
[2025-03-21 03:41:00] Balance: 70.01 | Win: true
[2025-03-21 03:41:00] Balance: 70.01 | Win: true
[2025-03-21 03:41:01] Balance: 70.01 | Win: true
[2025-03-21 03:41:01] Balance: 70.01 | Win: true
[2025-03-21 03:41:01] Balance: 70.01 | Win: true
[2025-03-21 03:41:02] Balance: 70.01 | Win: true
[2025-03-21 03:41:02] Balance: 70.01 | Win: true
[2025-03-21 03:41:02] Balance: 70.01 | Win: true
[2025-03-21 03:41:03] Balance: 70.01 | Win: true
[2025-03-21 03:41:03] Balance: 70.01 | Win: true
[2025-03-21 03:41:03] Balance: 70.01 | Win: true
[2025-03-21 03:41:04] Balance: 70.01 | Win: true
[2025-03-21 03:41:04] Balance: 70.01 | Win: true
[2025-03-21 03:41:04] Balance: 70.01 | Win: true
[2025-03-21 03:41:05] Balance: 70.01 | Win: true
[2025-03-21 03:41:05] Balance: 70.01 | Win: true
[2025-03-21 03:41:06] Balance: 70.01 | Win: true
[2025-03-21 03:41:06] Balance: 70.01 | Win: true
[2025-03-21 03:41:06] Balance: 70.01 | Win: true
[2025-03-21 03:41:07] Balance: 70.01 | Win: true
[2025-03-21 03:41:07] Balance: 70.01 | Win: true
[2025-03-21 03:41:07] Balance: 70.01 | Win: true
[2025-03-21 03:41:08] Balance: 70.01 | Win: true
[2025-03-21 03:41:08] Balance: 70.01 | Win: true
[2025-03-21 03:41:09] Balance: 70.01 | Win: true
[2025-03-21 03:41:09] Balance: 70.01 | Win: true
[2025-03-21 03:41:10] Balance: 70.01 | Win: true
[2025-03-21 03:41:10] Balance: 70.01 | Win: true
[2025-03-21 03:41:10] Balance: 70.01 | Win: true
[2025-03-21 03:41:11] Balance: 70.01 | Win: true
[2025-03-21 03:41:11] Balance: 70.01 | Win: true
[2025-03-21 03:41:11] Balance: 70.01 | Win: true
[2025-03-21 03:41:12] Balance: 70.01 | Win: true
[2025-03-21 03:41:12] Balance: 70.01 | Win: true
[2025-03-21 03:41:12] Balance: 70.01 | Win: true
[2025-03-21 03:41:13] Balance: 70.01 | Win: true
[2025-03-21 03:41:13] Balance: 70.01 | Win: true
[2025-03-21 03:41:13] Balance: 70.01 | Win: true
[2025-03-21 03:41:14] Balance: 70.01 | Win: true
[2025-03-21 03:41:14] Balance: 70.01 | Win: true
[2025-03-21 03:41:14] Balance: 70.01 | Win: true
[2025-03-21 03:41:15] Balance: 70.01 | Win: true
[2025-03-21 03:41:15] Balance: 70.01 | Win: true
[2025-03-21 03:41:16] Balance: 70.01 | Win: true
[2025-03-21 03:41:16] Balance: 70.01 | Win: true
[2025-03-21 03:41:17] Balance: 70.01 | Win: true
[2025-03-21 03:41:17] Balance: 70.01 | Win: true
[2025-03-21 03:41:17] Balance: 70.01 | Win: true
[2025-03-21 03:41:18] Balance: 70.01 | Win: true
[2025-03-21 03:41:18] Balance: 70.01 | Win: true
[2025-03-21 03:41:19] Balance: 70.01 | Win: true
[2025-03-21 03:41:19] Balance: 70.01 | Win: true
[2025-03-21 03:41:19] Balance: 70.01 | Win: true
[2025-03-21 03:41:20] Balance: 70.01 | Win: true
[2025-03-21 03:41:20] Balance: 70.01 | Win: true
[2025-03-21 03:41:20] Balance: 70.01 | Win: true
[2025-03-21 03:41:21] Balance: 70.01 | Win: true
[2025-03-21 03:41:21] Balance: 70.01 | Win: true
[2025-03-21 03:41:21] Balance: 70.01 | Win: true
[2025-03-21 03:41:22] Balance: 70.01 | Win: true
[2025-03-21 03:41:22] Balance: 70.01 | Win: true
[2025-03-21 03:41:23] Balance: 70.01 | Win: true
[2025-03-21 03:41:23] Balance: 70.01 | Win: true
[2025-03-21 03:41:23] Balance: 70.01 | Win: true
[2025-03-21 03:41:24] Balance: 70.01 | Win: true
[2025-03-21 03:41:24] Balance: 70.01 | Win: true
[2025-03-21 03:41:24] Balance: 70.01 | Win: true
[2025-03-21 03:41:25] Balance: 70.01 | Win: true
[2025-03-21 03:41:25] Balance: 70.01 | Win: true
[2025-03-21 03:41:25] Balance: 70.01 | Win: true
[2025-03-21 03:41:26] Balance: 70.01 | Win: true
[2025-03-21 03:41:26] Balance: 70.01 | Win: true
[2025-03-21 03:41:26] Balance: 70.01 | Win: true
[2025-03-21 03:41:27] Balance: 70.01 | Win: true
[2025-03-21 03:41:27] Balance: 70.01 | Win: true
[2025-03-21 03:41:27] Balance: 70.01 | Win: true
[2025-03-21 03:41:28] Balance: 70.01 | Win: true
[2025-03-21 03:41:28] Balance: 70.01 | Win: true
[2025-03-21 03:41:29] Balance: 70.01 | Win: true
[2025-03-21 03:41:29] Balance: 70.01 | Win: true
[2025-03-21 03:41:29] Balance: 70.01 | Win: true
[2025-03-21 03:41:30] Balance: 70.01 | Win: true
[2025-03-21 03:41:30] Balance: 70.01 | Win: true
[2025-03-21 03:41:30] Balance: 70.01 | Win: true
[2025-03-21 03:41:31] Balance: 70.01 | Win: true
[2025-03-21 03:41:31] Balance: 70.01 | Win: true
[2025-03-21 03:41:31] Balance: 70.01 | Win: true
[2025-03-21 03:41:32] Balance: 70.01 | Win: true
[2025-03-21 03:41:32] Balance: 70.01 | Win: true
[2025-03-21 03:41:33] Balance: 70.01 | Win: true
[2025-03-21 03:41:33] Balance: 70.01 | Win: true
[2025-03-21 03:41:33] Balance: 70.01 | Win: true
[2025-03-21 03:41:34] Balance: 70.01 | Win: true
[2025-03-21 03:41:34] Balance: 70.01 | Win: true
[2025-03-21 03:41:34] Balance: 70.01 | Win: true
[2025-03-21 03:41:35] Balance: 70.01 | Win: true
[2025-03-21 03:41:35] Balance: 70.01 | Win: true
[2025-03-21 03:41:35] Balance: 70.01 | Win: true
[2025-03-21 03:41:36] Balance: 70.01 | Win: true
[2025-03-21 03:41:36] Balance: 70.01 | Win: true
[2025-03-21 03:41:37] Balance: 70.01 | Win: true
[2025-03-21 03:41:37] Balance: 70.01 | Win: true
[2025-03-21 03:41:37] Balance: 70.01 | Win: true
[2025-03-21 03:41:38] Balance: 70.01 | Win: true
[2025-03-21 03:41:38] Balance: 70.01 | Win: true
[2025-03-21 03:41:39] Balance: 70.01 | Win: true
[2025-03-21 03:41:39] Balance: 70.01 | Win: true
[2025-03-21 03:41:39] Balance: 70.01 | Win: true
[2025-03-21 03:41:40] Balance: 70.01 | Win: true
[2025-03-21 03:41:40] Balance: 70.01 | Win: true
[2025-03-21 03:41:41] Balance: 70.01 | Win: true
[2025-03-21 03:41:41] Balance: 70.01 | Win: true
[2025-03-21 03:41:42] Balance: 70.01 | Win: true
[2025-03-21 03:41:42] Balance: 70.01 | Win: true
[2025-03-21 03:41:42] Balance: 70.01 | Win: true
[2025-03-21 03:41:43] Balance: 70.01 | Win: true
[2025-03-21 03:41:43] Balance: 70.01 | Win: true
[2025-03-21 03:41:43] Balance: 70.01 | Win: true
[2025-03-21 03:41:44] Balance: 70.01 | Win: true
[2025-03-21 03:41:44] Balance: 70.01 | Win: true
[2025-03-21 03:41:45] Balance: 70.01 | Win: true
[2025-03-21 03:41:46] Balance: 70.01 | Win: true
[2025-03-21 03:41:46] Balance: 70.01 | Win: true
[2025-03-21 03:41:47] Balance: 70.01 | Win: true
[2025-03-21 03:41:47] Balance: 70.01 | Win: true
[2025-03-21 03:41:47] Balance: 70.01 | Win: true
[2025-03-21 03:41:48] Balance: 70.01 | Win: true
[2025-03-21 03:41:48] Balance: 70.01 | Win: true
[2025-03-21 03:41:49] Balance: 70.01 | Win: true
[2025-03-21 03:41:49] Balance: 70.01 | Win: true
[2025-03-21 03:41:49] Balance: 70.01 | Win: true
[2025-03-21 03:41:50] Balance: 70.01 | Win: true
[2025-03-21 03:41:50] Balance: 70.01 | Win: true
[2025-03-21 03:41:50] Balance: 70.01 | Win: true
[2025-03-21 03:41:51] Balance: 70.01 | Win: true
[2025-03-21 03:41:51] Balance: 70.01 | Win: true
[2025-03-21 03:41:51] Balance: 70.01 | Win: true
[2025-03-21 03:41:52] Balance: 70.01 | Win: true
[2025-03-21 03:41:52] Balance: 70.01 | Win: true
[2025-03-21 03:41:53] Balance: 70.01 | Win: true
[2025-03-21 03:41:53] Balance: 70.01 | Win: true
[2025-03-21 03:41:53] Balance: 70.01 | Win: true
[2025-03-21 03:41:54] Balance: 70.01 | Win: true
[2025-03-21 03:41:54] Balance: 70.01 | Win: true
[2025-03-21 03:41:54] Balance: 70.01 | Win: true
[2025-03-21 03:41:55] Balance: 70.01 | Win: true
[2025-03-21 03:41:55] Balance: 70.01 | Win: true
[2025-03-21 03:41:55] Balance: 70.01 | Win: true
[2025-03-21 03:41:56] Balance: 70.01 | Win: true
[2025-03-21 03:41:56] Balance: 70.01 | Win: true
[2025-03-21 03:41:57] Balance: 70.01 | Win: true
[2025-03-21 03:41:57] Balance: 70.01 | Win: true
[2025-03-21 03:41:58] Balance: 70.01 | Win: true
[2025-03-21 03:41:58] Balance: 70.01 | Win: true
[2025-03-21 03:41:58] Balance: 70.01 | Win: true
[2025-03-21 03:41:59] Balance: 70.01 | Win: true
[2025-03-21 03:41:59] Balance: 70.01 | Win: true
[2025-03-21 03:41:59] Balance: 70.01 | Win: true
[2025-03-21 03:42:00] Balance: 70.01 | Win: true
[2025-03-21 03:42:00] Balance: 70.01 | Win: true
[2025-03-21 03:42:01] Balance: 70.01 | Win: true
[2025-03-21 03:42:01] Balance: 70.01 | Win: true
[2025-03-21 03:42:01] Balance: 70.01 | Win: true
[2025-03-21 03:42:02] Balance: 70.01 | Win: true
[2025-03-21 03:42:02] Balance: 70.01 | Win: true
[2025-03-21 03:42:03] Balance: 70.01 | Win: true
[2025-03-21 03:42:03] Balance: 70.01 | Win: true
[2025-03-21 03:42:03] Balance: 70.01 | Win: true
[2025-03-21 03:42:04] Balance: 70.01 | Win: true
[2025-03-21 03:42:04] Balance: 70.01 | Win: true
[2025-03-21 03:42:04] Balance: 70.01 | Win: true
[2025-03-21 03:42:05] Balance: 70.01 | Win: true
[2025-03-21 03:42:05] Balance: 70.01 | Win: true
[2025-03-21 03:42:06] Balance: 70.01 | Win: true
[2025-03-21 03:42:06] Balance: 70.01 | Win: true
[2025-03-21 03:42:06] Balance: 70.01 | Win: true
[2025-03-21 03:42:07] Balance: 70.01 | Win: true
[2025-03-21 03:42:07] Balance: 70.01 | Win: true
[2025-03-21 03:42:07] Balance: 70.01 | Win: true
[2025-03-21 03:42:08] Balance: 70.01 | Win: true
[2025-03-21 03:42:08] Balance: 70.01 | Win: true
[2025-03-21 03:42:09] Balance: 70.01 | Win: true
[2025-03-21 03:42:09] Balance: 70.01 | Win: true
[2025-03-21 03:42:09] Balance: 70.01 | Win: true
[2025-03-21 03:42:10] Balance: 70.01 | Win: true
[2025-03-21 03:42:10] Balance: 70.01 | Win: true
[2025-03-21 03:42:10] Balance: 70.01 | Win: true
[2025-03-21 03:42:11] Balance: 70.01 | Win: true
[2025-03-21 03:42:11] Balance: 70.01 | Win: true
[2025-03-21 03:42:11] Balance: 70.01 | Win: true
[2025-03-21 03:42:12] Balance: 70.01 | Win: true
[2025-03-21 03:42:12] Balance: 70.01 | Win: true
[2025-03-21 03:42:12] Balance: 70.01 | Win: true
[2025-03-21 03:42:13] Balance: 70.01 | Win: true
[2025-03-21 03:42:13] Balance: 70.01 | Win: true
[2025-03-21 03:42:14] Balance: 70.01 | Win: true
[2025-03-21 03:42:14] Balance: 70.01 | Win: true
[2025-03-21 03:42:14] Balance: 70.01 | Win: true
[2025-03-21 03:42:15] Balance: 70.01 | Win: true
[2025-03-21 03:42:15] Balance: 70.01 | Win: true
[2025-03-21 03:42:16] Balance: 70.01 | Win: true
[2025-03-21 03:42:16] Balance: 70.01 | Win: true
[2025-03-21 03:42:17] Balance: 70.01 | Win: true
[2025-03-21 03:42:17] Balance: 70.01 | Win: true
[2025-03-21 03:45:47] Balance: 70.01 | Win: true
[2025-03-21 03:45:47] Balance: 70.01 | Win: true
[2025-03-21 03:45:48] Balance: 70.01 | Win: true
[2025-03-21 03:45:48] Balance: 70.01 | Win: true
[2025-03-21 03:45:49] Balance: 70.01 | Win: true
[2025-03-21 03:45:49] Balance: 70.01 | Win: true
[2025-03-21 03:45:49] Balance: 70.01 | Win: true
[2025-03-21 03:45:50] Balance: 70.01 | Win: true
[2025-03-21 03:45:50] Balance: 70.01 | Win: true
[2025-03-21 03:45:50] Balance: 70.01 | Win: true
[2025-03-21 03:45:51] Balance: 70.01 | Win: true
[2025-03-21 03:45:51] Balance: 70.01 | Win: true
[2025-03-21 03:45:52] Balance: 70.01 | Win: true
[2025-03-21 03:45:52] Balance: 70.01 | Win: true
[2025-03-21 03:45:52] Balance: 70.01 | Win: true
[2025-03-21 03:45:53] Balance: 70.01 | Win: true
[2025-03-21 03:45:53] Balance: 70.01 | Win: true
[2025-03-21 03:45:53] Balance: 70.01 | Win: true
[2025-03-21 03:45:54] Balance: 70.01 | Win: true
[2025-03-21 03:45:54] Balance: 70.01 | Win: true
[2025-03-21 03:45:54] Balance: 70.01 | Win: true
[2025-03-21 03:45:55] Balance: 70.01 | Win: true
[2025-03-21 03:45:55] Balance: 70.01 | Win: true
[2025-03-21 03:45:56] Balance: 70.01 | Win: true
[2025-03-21 03:45:56] Balance: 70.01 | Win: true
[2025-03-21 03:45:56] Balance: 70.01 | Win: true
[2025-03-21 03:45:57] Balance: 70.01 | Win: true
[2025-03-21 03:45:57] Balance: 70.01 | Win: true
[2025-03-21 03:45:57] Balance: 70.01 | Win: true
[2025-03-21 03:45:58] Balance: 70.01 | Win: true
[2025-03-21 03:45:58] Balance: 70.01 | Win: true
[2025-03-21 03:45:59] Balance: 70.01 | Win: true
[2025-03-21 03:45:59] Balance: 70.01 | Win: true
[2025-03-21 03:45:59] Balance: 70.01 | Win: true
[2025-03-21 03:46:00] Balance: 70.01 | Win: true
[2025-03-21 03:46:00] Balance: 70.01 | Win: true
[2025-03-21 03:46:00] Balance: 70.01 | Win: true
[2025-03-21 03:46:01] Balance: 70.01 | Win: true
[2025-03-21 03:46:01] Balance: 70.01 | Win: true
[2025-03-21 03:46:01] Balance: 70.01 | Win: true
[2025-03-21 03:46:02] Balance: 70.01 | Win: true
[2025-03-21 03:46:02] Balance: 70.01 | Win: true
[2025-03-21 03:46:03] Balance: 70.01 | Win: true
[2025-03-21 03:46:03] Balance: 70.01 | Win: true
[2025-03-21 03:46:03] Balance: 70.01 | Win: true
[2025-03-21 03:46:04] Balance: 70.01 | Win: true
[2025-03-21 03:46:04] Balance: 70.01 | Win: true
[2025-03-21 03:46:04] Balance: 70.01 | Win: true
[2025-03-21 03:46:05] Balance: 70.01 | Win: true
[2025-03-21 03:46:05] Balance: 70.01 | Win: true
[2025-03-21 03:46:06] Balance: 70.01 | Win: true
[2025-03-21 03:46:06] Balance: 70.01 | Win: true
[2025-03-21 03:46:06] Balance: 70.01 | Win: true
[2025-03-21 03:46:07] Balance: 70.01 | Win: true
[2025-03-21 03:46:07] Balance: 70.01 | Win: true
[2025-03-21 03:46:07] Balance: 70.01 | Win: true
[2025-03-21 03:46:08] Balance: 70.01 | Win: true
[2025-03-21 03:46:08] Balance: 70.01 | Win: true
[2025-03-21 03:46:09] Balance: 70.01 | Win: true
[2025-03-21 03:46:09] Balance: 70.01 | Win: true
[2025-03-21 03:46:09] Balance: 70.01 | Win: true
[2025-03-21 03:46:10] Balance: 70.01 | Win: true
[2025-03-21 03:46:10] Balance: 70.01 | Win: true
[2025-03-21 03:46:10] Balance: 70.01 | Win: true
[2025-03-21 03:46:11] Balance: 70.01 | Win: true
[2025-03-21 03:46:11] Balance: 70.01 | Win: true
[2025-03-21 03:46:12] Balance: 70.01 | Win: true
[2025-03-21 03:46:12] Balance: 70.01 | Win: true
[2025-03-21 03:46:12] Balance: 70.01 | Win: true
[2025-03-21 03:46:13] Balance: 70.01 | Win: true
[2025-03-21 03:46:13] Balance: 70.01 | Win: true
[2025-03-21 03:46:13] Balance: 70.01 | Win: true
[2025-03-21 03:46:14] Balance: 70.01 | Win: true
[2025-03-21 03:46:14] Balance: 70.01 | Win: true
[2025-03-21 03:46:14] Balance: 70.01 | Win: true
[2025-03-21 03:46:15] Balance: 70.01 | Win: true
[2025-03-21 03:46:15] Balance: 70.01 | Win: true
[2025-03-21 03:46:15] Balance: 70.01 | Win: true
[2025-03-21 03:46:16] Balance: 70.01 | Win: true
[2025-03-21 03:46:16] Balance: 70.01 | Win: true
[2025-03-21 03:46:17] Balance: 70.01 | Win: true
[2025-03-21 03:46:17] Balance: 70.01 | Win: true
[2025-03-21 03:46:17] Balance: 70.01 | Win: true
[2025-03-21 03:46:18] Balance: 70.01 | Win: true
[2025-03-21 03:46:18] Balance: 70.01 | Win: true
[2025-03-21 03:46:19] Balance: 70.01 | Win: true
[2025-03-21 03:46:19] Balance: 70.01 | Win: true
[2025-03-21 03:46:19] Balance: 70.01 | Win: true
[2025-03-21 03:46:20] Balance: 70.01 | Win: true
[2025-03-21 03:46:20] Balance: 70.01 | Win: true
[2025-03-21 03:46:21] Balance: 70.01 | Win: true
[2025-03-21 03:46:21] Balance: 70.01 | Win: true
[2025-03-21 03:46:21] Balance: 70.01 | Win: true
[2025-03-21 03:46:22] Balance: 70.01 | Win: true
[2025-03-21 03:46:22] Balance: 70.01 | Win: true
[2025-03-21 03:46:23] Balance: 70.01 | Win: true
[2025-03-21 03:46:23] Balance: 70.01 | Win: true
[2025-03-21 03:46:23] Balance: 70.01 | Win: true
[2025-03-21 03:46:24] Balance: 70.01 | Win: true
[2025-03-21 03:46:24] Balance: 70.01 | Win: true
[2025-03-21 03:46:25] Balance: 70.01 | Win: true
[2025-03-21 03:46:25] Balance: 70.01 | Win: true
[2025-03-21 03:46:26] Balance: 70.01 | Win: true
[2025-03-21 03:46:26] Balance: 70.01 | Win: true
[2025-03-21 03:46:26] Balance: 70.01 | Win: true
[2025-03-21 03:46:27] Balance: 70.01 | Win: true
[2025-03-21 03:46:27] Balance: 70.01 | Win: true
[2025-03-21 03:46:28] Balance: 70.01 | Win: true
[2025-03-21 03:46:28] Balance: 70.01 | Win: true
[2025-03-21 03:46:28] Balance: 70.01 | Win: true
[2025-03-21 03:46:29] Balance: 70.01 | Win: true
[2025-03-21 03:46:29] Balance: 70.01 | Win: true
[2025-03-21 03:46:30] Balance: 70.01 | Win: true
[2025-03-21 03:46:30] Balance: 70.01 | Win: true
[2025-03-21 03:46:30] Balance: 70.01 | Win: true
[2025-03-21 03:46:31] Balance: 70.01 | Win: true
[2025-03-21 03:46:31] Balance: 70.01 | Win: true
[2025-03-21 03:46:31] Balance: 70.01 | Win: true
[2025-03-21 03:46:32] Balance: 70.01 | Win: true
[2025-03-21 03:46:32] Balance: 70.01 | Win: true
[2025-03-21 03:46:33] Balance: 70.01 | Win: true
[2025-03-21 03:46:33] Balance: 70.01 | Win: true
[2025-03-21 03:46:33] Balance: 70.01 | Win: true
[2025-03-21 03:46:34] Balance: 70.01 | Win: true
[2025-03-21 03:46:34] Balance: 70.01 | Win: true
[2025-03-21 03:46:34] Balance: 70.01 | Win: true
[2025-03-21 03:46:35] Balance: 70.01 | Win: true
[2025-03-21 03:46:35] Balance: 70.01 | Win: true
[2025-03-21 03:46:35] Balance: 70.01 | Win: true
[2025-03-21 03:46:36] Balance: 70.01 | Win: true
[2025-03-21 03:46:36] Balance: 70.01 | Win: true
[2025-03-21 03:46:37] Balance: 70.01 | Win: true
[2025-03-21 03:46:37] Balance: 70.01 | Win: true
[2025-03-21 03:46:37] Balance: 70.01 | Win: true
[2025-03-21 03:46:38] Balance: 70.01 | Win: true
[2025-03-21 03:46:38] Balance: 70.01 | Win: true
[2025-03-21 03:46:39] Balance: 70.01 | Win: true
[2025-03-21 03:46:40] Balance: 70.01 | Win: true
[2025-03-21 03:46:41] Balance: 70.01 | Win: true
[2025-03-21 03:46:41] Balance: 70.01 | Win: true
[2025-03-21 03:46:41] Balance: 70.01 | Win: true
[2025-03-21 03:46:42] Balance: 70.01 | Win: true
[2025-03-21 03:46:42] Balance: 70.01 | Win: true
[2025-03-21 03:46:42] Balance: 70.01 | Win: true
[2025-03-21 03:46:43] Balance: 70.01 | Win: true
[2025-03-21 03:46:43] Balance: 70.01 | Win: true
[2025-03-21 03:46:44] Balance: 70.01 | Win: true
[2025-03-21 03:46:44] Balance: 70.01 | Win: true
[2025-03-21 03:46:45] Balance: 70.01 | Win: true
[2025-03-21 03:46:45] Balance: 70.01 | Win: true
[2025-03-21 03:46:45] Balance: 70.01 | Win: true
[2025-03-21 03:46:46] Balance: 70.01 | Win: true
[2025-03-21 03:46:46] Balance: 70.01 | Win: true
[2025-03-21 03:46:46] Balance: 70.01 | Win: true
[2025-03-21 03:46:47] Balance: 70.01 | Win: true
[2025-03-21 03:46:47] Balance: 70.01 | Win: true
[2025-03-21 03:46:48] Balance: 70.01 | Win: true
[2025-03-21 03:46:48] Balance: 70.01 | Win: true
[2025-03-21 03:46:48] Balance: 70.01 | Win: true
[2025-03-21 03:46:49] Balance: 70.01 | Win: true
[2025-03-21 03:46:49] Balance: 70.01 | Win: true
[2025-03-21 03:46:49] Balance: 70.01 | Win: true
[2025-03-21 03:46:50] Balance: 70.01 | Win: true
[2025-03-21 03:46:50] Balance: 70.01 | Win: true
[2025-03-21 03:46:50] Balance: 70.01 | Win: true
[2025-03-21 03:46:51] Balance: 70.01 | Win: true
[2025-03-21 03:46:51] Balance: 70.01 | Win: true
[2025-03-21 03:46:52] Balance: 70.01 | Win: true
[2025-03-21 03:46:52] Balance: 70.01 | Win: true
[2025-03-21 03:46:52] Balance: 70.01 | Win: true
[2025-03-21 03:46:53] Balance: 70.01 | Win: true
[2025-03-21 03:46:53] Balance: 70.01 | Win: true
[2025-03-21 03:46:53] Balance: 70.01 | Win: true
[2025-03-21 03:46:54] Balance: 70.01 | Win: true
[2025-03-21 03:46:54] Balance: 70.01 | Win: true
[2025-03-21 03:46:54] Balance: 70.01 | Win: true
